################################################################## 
# Generated by FullSWOF_2D version 1.10.00, 2023-04-06
################################################################## 
# (i-0.5)*dx 	(j-0.5)*dy	 h[i][j] 	 u[i][j] 	  v[i][j]	 h[i][j]+z[i][j] 	 z[i][j] 	 norm_U[i][j] 	Fr[i][j] (Froude)	 qx[i][j]	 qy[i][j]	  q[i][j]
# 
# time : 0 seconds 
5.9	      8.1	      0.0	      0.0	      0.0	 -2.18573	 -2.18573	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	      8.3	      0.0	      0.0	      0.0	 -2.24751	 -2.24751	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	      8.5	      0.0	      0.0	      0.0	 -2.29959	 -2.29959	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	      8.7	      0.0	      0.0	      0.0	 -2.34185	 -2.34185	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	      8.9	      0.0	      0.0	      0.0	 -2.37469	 -2.37469	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	      9.1	      0.0	      0.0	      0.0	 -2.39894	 -2.39894	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	      9.3	      0.0	      0.0	      0.0	 -2.41587	 -2.41587	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	      9.5	      0.0	      0.0	      0.0	 -2.42711	 -2.42711	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	      9.7	      0.0	      0.0	      0.0	 -2.43456	 -2.43456	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	      9.9	      0.0	      0.0	      0.0	 -2.44031	 -2.44031	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     10.1	      0.0	      0.0	      0.0	 -2.44653	 -2.44653	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     10.3	      0.0	      0.0	      0.0	 -2.45539	 -2.45539	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     10.5	      0.0	      0.0	      0.0	 -2.46889	 -2.46889	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     10.7	      0.0	      0.0	      0.0	 -2.48884	 -2.48884	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     10.9	      0.0	      0.0	      0.0	  -2.5167	  -2.5167	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     11.1	      0.0	      0.0	      0.0	 -2.55358	 -2.55358	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     11.3	      0.0	      0.0	      0.0	 -2.60011	 -2.60011	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     11.5	      0.0	      0.0	      0.0	 -2.65646	 -2.65646	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     11.7	      0.0	      0.0	      0.0	 -2.72232	 -2.72232	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     11.9	      0.0	      0.0	      0.0	 -2.79692	 -2.79692	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     12.1	      0.0	      0.0	      0.0	 -2.87904	 -2.87904	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     12.3	      0.0	      0.0	      0.0	  -2.9671	  -2.9671	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     12.5	      0.0	      0.0	      0.0	 -3.05924	 -3.05924	      0.0	      NaN	      0.0	      0.0	      0.0
5.9	     12.7	      0.0	      0.0	      0.0	 -3.15338	 -3.15338	      0.0	      NaN	      0.0	      0.0	      0.0

6.1	      0.1	      0.0	      0.0	      0.0	 0.185648	 0.185648	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      0.3	      0.0	      0.0	      0.0	 0.114695	 0.114695	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      0.5	      0.0	      0.0	      0.0	 0.035649	 0.035649	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      0.7	      0.0	      0.0	      0.0	-0.050065	-0.050065	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      0.9	      0.0	      0.0	      0.0	-0.140689	-0.140689	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      1.1	      0.0	      0.0	      0.0	-0.234229	-0.234229	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      1.3	      0.0	      0.0	      0.0	-0.328544	-0.328544	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      1.5	      0.0	      0.0	      0.0	-0.421456	-0.421456	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      1.7	      0.0	      0.0	      0.0	-0.510856	-0.510856	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      1.9	      0.0	      0.0	      0.0	-0.594808	-0.594808	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      2.1	      0.0	      0.0	      0.0	-0.671643	-0.671643	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      2.3	      0.0	      0.0	      0.0	-0.740043	-0.740043	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      2.5	      0.0	      0.0	      0.0	-0.799103	-0.799103	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      2.7	      0.0	      0.0	      0.0	-0.848379	-0.848379	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      2.9	      0.0	      0.0	      0.0	-0.887904	-0.887904	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      3.1	      0.0	      0.0	      0.0	-0.918196	-0.918196	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      3.3	      0.0	      0.0	      0.0	-0.940221	-0.940221	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      3.5	      0.0	      0.0	      0.0	-0.955355	-0.955355	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      3.7	      0.0	      0.0	      0.0	-0.965311	-0.965311	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      3.9	      0.0	      0.0	      0.0	-0.972057	-0.972057	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      4.1	      0.0	      0.0	      0.0	 -0.97772	 -0.97772	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      4.3	      0.0	      0.0	      0.0	-0.984477	-0.984477	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      4.5	      0.0	      0.0	      0.0	-0.994455	-0.994455	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      4.7	      0.0	      0.0	      0.0	 -1.00962	 -1.00962	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      4.9	      0.0	      0.0	      0.0	 -1.03168	 -1.03168	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      5.1	      0.0	      0.0	      0.0	 -1.06202	 -1.06202	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      5.3	      0.0	      0.0	      0.0	 -1.10159	 -1.10159	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      5.5	      0.0	      0.0	      0.0	 -1.15092	 -1.15092	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      5.7	      0.0	      0.0	      0.0	 -1.21003	 -1.21003	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      5.9	      0.0	      0.0	      0.0	 -1.27847	 -1.27847	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      6.1	      0.0	      0.0	      0.0	 -1.35535	 -1.35535	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      6.3	      0.0	      0.0	      0.0	 -1.43933	 -1.43933	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      6.5	      0.0	      0.0	      0.0	 -1.52875	 -1.52875	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      6.7	      0.0	      0.0	      0.0	 -1.62168	 -1.62168	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      6.9	      0.0	      0.0	      0.0	 -1.71599	 -1.71599	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      7.1	      0.0	      0.0	      0.0	 -1.80953	 -1.80953	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      7.3	      0.0	      0.0	      0.0	 -1.90013	 -1.90013	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      7.5	      0.0	      0.0	      0.0	 -1.98581	 -1.98581	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      7.7	      0.0	      0.0	      0.0	 -2.06482	 -2.06482	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      7.9	      0.0	      0.0	      0.0	 -2.13573	 -2.13573	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      8.1	      0.0	      0.0	      0.0	 -2.19751	 -2.19751	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      8.3	      0.0	      0.0	      0.0	 -2.24959	 -2.24959	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      8.5	      0.0	      0.0	      0.0	 -2.29185	 -2.29185	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      8.7	      0.0	      0.0	      0.0	 -2.32469	 -2.32469	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      8.9	      0.0	      0.0	      0.0	 -2.34894	 -2.34894	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      9.1	      0.0	      0.0	      0.0	 -2.36587	 -2.36587	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      9.3	      0.0	      0.0	      0.0	 -2.37711	 -2.37711	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      9.5	      0.0	      0.0	      0.0	 -2.38456	 -2.38456	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      9.7	      0.0	      0.0	      0.0	 -2.39031	 -2.39031	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	      9.9	      0.0	      0.0	      0.0	 -2.39653	 -2.39653	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     10.1	      0.0	      0.0	      0.0	 -2.40539	 -2.40539	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     10.3	      0.0	      0.0	      0.0	 -2.41889	 -2.41889	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     10.5	      0.0	      0.0	      0.0	 -2.43884	 -2.43884	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     10.7	      0.0	      0.0	      0.0	  -2.4667	  -2.4667	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     10.9	      0.0	      0.0	      0.0	 -2.50358	 -2.50358	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     11.1	      0.0	      0.0	      0.0	 -2.55011	 -2.55011	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     11.3	      0.0	      0.0	      0.0	 -2.60646	 -2.60646	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     11.5	      0.0	      0.0	      0.0	 -2.67232	 -2.67232	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     11.7	      0.0	      0.0	      0.0	 -2.74692	 -2.74692	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     11.9	      0.0	      0.0	      0.0	 -2.82904	 -2.82904	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     12.1	      0.0	      0.0	      0.0	  -2.9171	  -2.9171	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     12.3	      0.0	      0.0	      0.0	 -3.00924	 -3.00924	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     12.5	      0.0	      0.0	      0.0	 -3.10338	 -3.10338	      0.0	      NaN	      0.0	      0.0	      0.0
6.1	     12.7	      0.0	      0.0	      0.0	 -3.19736	 -3.19736	      0.0	      NaN	      0.0	      0.0	      0.0

6.3	      0.1	      0.0	      0.0	      0.0	 0.164695	 0.164695	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      0.3	      0.0	      0.0	      0.0	 0.085649	 0.085649	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      0.5	      0.0	      0.0	      0.0	 -6.5e-05	 -6.5e-05	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      0.7	      0.0	      0.0	      0.0	-0.090689	-0.090689	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      0.9	      0.0	      0.0	      0.0	-0.184229	-0.184229	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      1.1	      0.0	      0.0	      0.0	-0.278544	-0.278544	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      1.3	      0.0	      0.0	      0.0	-0.371456	-0.371456	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      1.5	      0.0	      0.0	      0.0	-0.460856	-0.460856	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      1.7	      0.0	      0.0	      0.0	-0.544808	-0.544808	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      1.9	      0.0	      0.0	      0.0	-0.621643	-0.621643	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      2.1	      0.0	      0.0	      0.0	-0.690043	-0.690043	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      2.3	      0.0	      0.0	      0.0	-0.749103	-0.749103	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      2.5	      0.0	      0.0	      0.0	-0.798379	-0.798379	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      2.7	      0.0	      0.0	      0.0	-0.837904	-0.837904	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      2.9	      0.0	      0.0	      0.0	-0.868196	-0.868196	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      3.1	      0.0	      0.0	      0.0	-0.890221	-0.890221	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      3.3	      0.0	      0.0	      0.0	-0.905355	-0.905355	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      3.5	      0.0	      0.0	      0.0	-0.915311	-0.915311	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      3.7	      0.0	      0.0	      0.0	-0.922057	-0.922057	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      3.9	      0.0	      0.0	      0.0	 -0.92772	 -0.92772	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      4.1	      0.0	      0.0	      0.0	-0.934477	-0.934477	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      4.3	      0.0	      0.0	      0.0	-0.944455	-0.944455	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      4.5	      0.0	      0.0	      0.0	-0.959619	-0.959619	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      4.7	      0.0	      0.0	      0.0	-0.981683	-0.981683	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      4.9	      0.0	      0.0	      0.0	 -1.01202	 -1.01202	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      5.1	      0.0	      0.0	      0.0	 -1.05159	 -1.05159	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      5.3	      0.0	      0.0	      0.0	 -1.10092	 -1.10092	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      5.5	      0.0	      0.0	      0.0	 -1.16003	 -1.16003	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      5.7	      0.0	      0.0	      0.0	 -1.22847	 -1.22847	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      5.9	      0.0	      0.0	      0.0	 -1.30535	 -1.30535	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      6.1	      0.0	      0.0	      0.0	 -1.38933	 -1.38933	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      6.3	      0.0	      0.0	      0.0	 -1.47875	 -1.47875	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      6.5	      0.0	      0.0	      0.0	 -1.57168	 -1.57168	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      6.7	      0.0	      0.0	      0.0	 -1.66599	 -1.66599	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      6.9	      0.0	      0.0	      0.0	 -1.75953	 -1.75953	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      7.1	      0.0	      0.0	      0.0	 -1.85013	 -1.85013	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      7.3	      0.0	      0.0	      0.0	 -1.93581	 -1.93581	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      7.5	      0.0	      0.0	      0.0	 -2.01482	 -2.01482	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      7.7	      0.0	      0.0	      0.0	 -2.08573	 -2.08573	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      7.9	      0.0	      0.0	      0.0	 -2.14751	 -2.14751	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      8.1	      0.0	      0.0	      0.0	 -2.19959	 -2.19959	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      8.3	      0.0	      0.0	      0.0	 -2.24185	 -2.24185	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      8.5	      0.0	      0.0	      0.0	 -2.27469	 -2.27469	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      8.7	      0.0	      0.0	      0.0	 -2.29894	 -2.29894	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      8.9	      0.0	      0.0	      0.0	 -2.31587	 -2.31587	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      9.1	      0.0	      0.0	      0.0	 -2.32711	 -2.32711	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      9.3	      0.0	      0.0	      0.0	 -2.33456	 -2.33456	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      9.5	      0.0	      0.0	      0.0	 -2.34031	 -2.34031	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      9.7	      0.0	      0.0	      0.0	 -2.34653	 -2.34653	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	      9.9	      0.0	      0.0	      0.0	 -2.35539	 -2.35539	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     10.1	      0.0	      0.0	      0.0	 -2.36889	 -2.36889	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     10.3	      0.0	      0.0	      0.0	 -2.38884	 -2.38884	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     10.5	      0.0	      0.0	      0.0	  -2.4167	  -2.4167	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     10.7	      0.0	      0.0	      0.0	 -2.45358	 -2.45358	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     10.9	      0.0	      0.0	      0.0	 -2.50011	 -2.50011	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     11.1	      0.0	      0.0	      0.0	 -2.55646	 -2.55646	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     11.3	      0.0	      0.0	      0.0	 -2.62232	 -2.62232	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     11.5	      0.0	      0.0	      0.0	 -2.69692	 -2.69692	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     11.7	      0.0	      0.0	      0.0	 -2.77904	 -2.77904	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     11.9	      0.0	      0.0	      0.0	  -2.8671	  -2.8671	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     12.1	      0.0	      0.0	      0.0	 -2.95924	 -2.95924	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     12.3	      0.0	      0.0	      0.0	 -3.05338	 -3.05338	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     12.5	      0.0	      0.0	      0.0	 -3.14736	 -3.14736	      0.0	      NaN	      0.0	      0.0	      0.0
6.3	     12.7	      0.0	      0.0	      0.0	   -3.239	   -3.239	      0.0	      NaN	      0.0	      0.0	      0.0



# time : 50 seconds 
0.1	      0.1	  0.00259	  0.01323	  0.00867	  0.20259	      0.2	  0.01582	  0.09936	    3e-05	    2e-05	    4e-05
0.1	      0.3	  0.00179	  0.00284	  0.33512	  0.14688	 0.145085	  0.33513	  2.52771	    1e-05	   0.0006	   0.0006
0.1	      0.5	  0.00211	   0.0021	  0.41229	  0.08269	 0.080583	   0.4123	   2.8657	        0	  0.00087	  0.00087
0.1	      0.7	  0.00244	  0.00229	  0.47992	  0.00964	 0.007206	  0.47993	  3.10403	    1e-05	  0.00117	  0.00117
0.1	      0.9	  0.00267	  0.00251	  0.53514	 -0.07122	-0.073896	  0.53515	  3.30498	    1e-05	  0.00143	  0.00143
0.1	      1.1	  0.00286	  0.00269	  0.58007	 -0.15833	-0.161197	  0.58008	  3.46105	    1e-05	  0.00166	  0.00166
0.1	      1.3	  0.00302	  0.00284	  0.61476	 -0.24984	-0.252861	  0.61477	  3.57036	    1e-05	  0.00186	  0.00186
0.1	      1.5	  0.00318	    0.003	  0.64053	 -0.34367	-0.346843	  0.64053	  3.62892	    1e-05	  0.00203	  0.00203
0.1	      1.7	  0.00334	   0.0032	  0.65326	 -0.43764	-0.440979	  0.65327	  3.61033	    1e-05	  0.00218	  0.00218
0.1	      1.9	  0.00348	  0.00344	  0.65614	 -0.52962	-0.533102	  0.65615	   3.5493	    1e-05	  0.00229	  0.00229
0.1	      2.1	  0.00364	  0.00371	  0.65071	  -0.6175	 -0.62114	  0.65072	  3.44588	    1e-05	  0.00237	  0.00237
0.1	      2.3	   0.0038	  0.00404	  0.63678	 -0.69943	-0.703225	  0.63679	   3.2996	    2e-05	  0.00242	  0.00242
0.1	      2.5	  0.00398	  0.00453	  0.61168	  -0.7738	 -0.77778	  0.61169	  3.09535	    2e-05	  0.00244	  0.00244
0.1	      2.7	  0.00518	 -0.00571	  0.56888	 -0.83841	-0.843597	  0.56891	   2.5231	   -3e-05	  0.00295	  0.00295
0.1	      2.9	  0.01915	 -0.21798	  0.65526	 -0.88075	  -0.8999	  0.69057	  1.59346	 -0.00417	  0.01255	  0.01322
0.1	      3.1	  0.06062	  -0.2122	  0.63971	 -0.88576	-0.946379	  0.67399	  0.87401	 -0.01286	  0.03878	  0.04086
0.1	      3.3	  0.11056	 -0.10623	  0.57953	 -0.87265	-0.983207	  0.58919	  0.56575	 -0.01174	  0.06407	  0.06514
0.1	      3.5	  0.12465	 -0.09234	  0.73113	 -0.88638	 -1.01103	  0.73693	  0.66642	 -0.01151	  0.09114	  0.09186
0.1	      3.7	  0.13056	 -0.05906	   0.8687	 -0.90038	 -1.03094	   0.8707	  0.76936	 -0.00771	  0.11342	  0.11368
0.1	      3.9	  0.13003	 -0.02581	  0.95749	 -0.91439	 -1.04442	  0.95784	  0.84806	 -0.00336	  0.12451	  0.12455
0.1	      4.1	  0.12853	  -0.0136	  1.00447	 -0.92472	 -1.05325	  1.00456	  0.89464	 -0.00175	   0.1291	  0.12911
0.1	      4.3	   0.1232	 -0.00134	  1.06044	 -0.93627	 -1.05947	  1.06044	  0.96461	 -0.00017	  0.13064	  0.13064
